"date","store_id","product_id","category","region","inventory_level","units_sold","units_ordered","demand_forecast","price","discount","holiday_promotion","competitor_pricing","seasonality","retail_rent_index","year","month","sales_gap","price_diff_vs_competitor","period","promo_flag"
2020-08-01,"W002","PHE162","Health & Beauty","South",647,232,371,487.5567,19.92,0,0,20.47,"Spring",136.1996,2020,"Aug",255.5567,-0.549999999999997,"Post-2020","No Promotion"
2020-08-01,"W002","PST735","Stationery & Office Supplies","South",752,197,331,786.6183,40.17,0,0,38.79,"Winter",137.1017,2020,"Aug",589.6183,1.38,"Post-2020","No Promotion"
2020-08-01,"W002","PTO512","Toys & Games","East",1689,242,307,782.8076,29.3,10,1,27.17,"Winter",137.3413,2020,"Aug",540.8076,2.13,"Post-2020","Promotion"
2020-08-01,"W002","PSE342","Seasonal Products","West",1582,228,310,505.3194,27.93,0,0,23.91,"Spring",135.4131,2020,"Aug",277.3194,4.02,"Post-2020","No Promotion"
2020-08-01,"W003","PHO324","Household Essentials","West",917,316,496,864.0195,22.07,20,1,21.46,"Spring",139.5893,2020,"Aug",548.0195,0.609999999999999,"Post-2020","Promotion"
2020-08-01,"W003","PHO801","Homeware","West",1061,345,441,944.0633,42.3,0,0,39.96,"Spring",136.635,2020,"Aug",599.0633,2.34,"Post-2020","No Promotion"
2020-08-01,"W003","PDI948","DIY & Decorating","Central",809,317,325,986.8108,14.7,0,0,13.32,"Summer",137.8235,2020,"Aug",669.8108,1.38,"Post-2020","No Promotion"
2020-08-01,"W003","PGA925","Gardening","East",571,121,330,658.6015,43.29,20,0,39.21,"Winter",137.5263,2020,"Aug",537.6015,4.08,"Post-2020","No Promotion"
2020-08-01,"W003","PPE571","Pet Supplies","South",664,157,286,652.4699,41.46,0,0,38.99,"Winter",136.1403,2020,"Aug",495.4699,2.47,"Post-2020","No Promotion"
2020-08-01,"W003","PHE958","Health & Beauty","Central",463,195,242,448.6865,32.45,0,0,29.5,"Autumn",136.4651,2020,"Aug",253.6865,2.95,"Post-2020","No Promotion"
2020-08-01,"W003","PST991","Stationery & Office Supplies","Central",582,203,314,474.0856,11.85,0,0,10.55,"Spring",136.3757,2020,"Aug",271.0856,1.3,"Post-2020","No Promotion"
2020-08-01,"W003","PTO762","Toys & Games","East",1250,230,326,829.8039,48.67,0,0,48.56,"Summer",137.0113,2020,"Aug",599.8039,0.109999999999999,"Post-2020","No Promotion"
2020-08-01,"W003","PSE791","Seasonal Products","West",1953,216,180,334.9247,15.56,0,0,15.1,"Winter",136.2429,2020,"Aug",118.9247,0.460000000000001,"Post-2020","No Promotion"
2020-08-01,"W004","PHO127","Household Essentials","Central",943,270,419,749.6708,48.56,20,1,49.64,"Autumn",138.8505,2020,"Aug",479.6708,-1.08,"Post-2020","Promotion"
2020-08-01,"W004","PHO220","Homeware","North",913,391,486,987.7387,47.57,20,1,41.67,"Winter",133.4702,2020,"Aug",596.7387,5.9,"Post-2020","Promotion"
2020-08-01,"W004","PDI505","DIY & Decorating","West",761,294,381,651.4045,12.57,20,0,12.5,"Autumn",135.1185,2020,"Aug",357.4045,0.0700000000000003,"Post-2020","No Promotion"
2020-08-01,"W004","PGA590","Gardening","Central",763,311,407,952.6781,38.02,10,0,36.84,"Spring",132.847,2020,"Aug",641.6781,1.18,"Post-2020","No Promotion"
2020-08-01,"W004","PPE803","Pet Supplies","West",569,158,297,554.5383,28.64,0,0,25.59,"Summer",138.5205,2020,"Aug",396.5383,3.05,"Post-2020","No Promotion"
2020-08-01,"W004","PHE580","Health & Beauty","North",555,190,307,492.1438,20.45,10,0,19.43,"Summer",139.0193,2020,"Aug",302.1438,1.02,"Post-2020","No Promotion"
2020-08-01,"W004","PST554","Stationery & Office Supplies","North",412,135,186,460.8234,22.79,0,1,23.3,"Autumn",136.4969,2020,"Aug",325.8234,-0.510000000000002,"Post-2020","Promotion"
2020-08-01,"W004","PTO105","Toys & Games","North",1413,144,203,460.0323,23.11,0,0,24.19,"Spring",136.2923,2020,"Aug",316.0323,-1.08,"Post-2020","No Promotion"
2020-08-01,"W004","PSE822","Seasonal Products","West",1856,208,339,703.8437,45.28,0,0,42.32,"Autumn",134.6975,2020,"Aug",495.8437,2.96,"Post-2020","No Promotion"
2020-08-01,"W005","PHO652","Household Essentials","Central",1258,372,728,953.3356,33.22,10,0,32.81,"Winter",138.3693,2020,"Aug",581.3356,0.409999999999997,"Post-2020","No Promotion"
2020-08-01,"W005","PHO548","Homeware","East",1228,301,665,1203.841,32.58,20,0,30.76,"Winter",137.8078,2020,"Aug",902.841,1.82,"Post-2020","No Promotion"
2020-08-01,"W005","PDI185","DIY & Decorating","Central",503,182,209,460.2211,20.08,10,1,19.75,"Summer",134.169,2020,"Aug",278.2211,0.329999999999998,"Post-2020","Promotion"
2020-08-01,"W005","PGA813","Gardening","West",599,142,351,530.9362,31.31,20,0,27.91,"Spring",136.4829,2020,"Aug",388.9362,3.4,"Post-2020","No Promotion"
2020-08-01,"W005","PPE718","Pet Supplies","Central",551,182,329,374.4082,21.65,20,0,20.9,"Summer",140.206,2020,"Aug",192.4082,0.75,"Post-2020","No Promotion"
2020-08-01,"W005","PHE566","Health & Beauty","Central",413,154,209,366.9437,43.88,0,0,44.08,"Winter",138.4299,2020,"Aug",212.9437,-0.199999999999996,"Post-2020","No Promotion"
2020-08-01,"W005","PST268","Stationery & Office Supplies","East",831,256,484,863.3132,25.53,0,0,23.91,"Summer",140.5407,2020,"Aug",607.3132,1.62,"Post-2020","No Promotion"
2020-08-01,"W005","PTO968","Toys & Games","South",1204,283,291,529.6164,41.23,0,0,38.54,"Summer",137.6715,2020,"Aug",246.6164,2.69,"Post-2020","No Promotion"
2020-08-01,"W005","PSE220","Seasonal Products","Central",1872,287,308,530.2577,5.92,0,0,5.27,"Summer",134.6747,2020,"Aug",243.2577,0.65,"Post-2020","No Promotion"
2020-09-01,"W001","PHO248","Household Essentials","North",1290,272,716,1127.335,8.37,10,1,7.73,"Spring",139.1812,2020,"Sep",855.335,0.639999999999999,"Post-2020","Promotion"
2020-09-01,"W001","PHO787","Homeware","East",938,273,437,597.6746,37.44,0,0,35.57,"Winter",140.3897,2020,"Sep",324.6746,1.87,"Post-2020","No Promotion"
2020-09-01,"W001","PDI780","DIY & Decorating","North",491,166,207,359.1045,40.41,0,0,42.34,"Summer",134.3665,2020,"Sep",193.1045,-1.93000000000001,"Post-2020","No Promotion"
2020-09-01,"W001","PGA208","Gardening","Central",699,257,416,600.9001,19.19,0,1,19.3,"Autumn",138.0814,2020,"Sep",343.9001,-0.109999999999999,"Post-2020","Promotion"
2020-09-01,"W001","PPE883","Pet Supplies","South",509,179,261,377.9386,38.92,0,0,38.41,"Autumn",137.9436,2020,"Sep",198.9386,0.510000000000005,"Post-2020","No Promotion"
2020-09-01,"W001","PHE331","Health & Beauty","East",731,249,328,905.4953,48.4,0,1,44.03,"Summer",133.8693,2020,"Sep",656.4953,4.37,"Post-2020","Promotion"
2020-09-01,"W001","PST901","Stationery & Office Supplies","South",590,214,241,598.1487,18.45,0,1,17.48,"Winter",135.7886,2020,"Sep",384.1487,0.969999999999999,"Post-2020","Promotion"
2020-09-01,"W001","PTO325","Toys & Games","East",1661,233,229,329.7473,49.36,0,0,45.28,"Winter",134.7738,2020,"Sep",96.7473,4.08,"Post-2020","No Promotion"
2020-09-01,"W001","PSE158","Seasonal Products","East",1978,222,302,770.8216,9.19,0,1,9.47,"Winter",133.8087,2020,"Sep",548.8216,-0.280000000000001,"Post-2020","Promotion"
2020-09-01,"W002","PHO872","Household Essentials","Central",1269,499,758,889.685,37.78,0,0,34.25,"Winter",135.2893,2020,"Sep",390.685,3.53,"Post-2020","No Promotion"
2020-09-01,"W002","PHO994","Homeware","Central",1070,463,503,1106.591,22.4,10,1,20.45,"Autumn",137.4191,2020,"Sep",643.591,1.95,"Post-2020","Promotion"
2020-09-01,"W002","PDI692","DIY & Decorating","South",707,218,351,526.2354,7.29,0,1,6.69,"Winter",138.9779,2020,"Sep",308.2354,0.6,"Post-2020","Promotion"
2020-09-01,"W002","PGA264","Gardening","South",883,272,361,870.911,10.76,10,0,9.6,"Spring",131.635,2020,"Sep",598.911,1.16,"Post-2020","No Promotion"
2020-09-01,"W002","PPE883","Pet Supplies","North",656,220,325,486.653,26.4,10,0,25.19,"Summer",136.0816,2020,"Sep",266.653,1.21,"Post-2020","No Promotion"
2020-09-01,"W002","PHE186","Health & Beauty","North",431,98,255,359.6684,42.21,10,0,36.93,"Autumn",135.1057,2020,"Sep",261.6684,5.28,"Post-2020","No Promotion"
2020-09-01,"W002","PST313","Stationery & Office Supplies","Central",528,165,235,543.8036,24.35,0,0,24.65,"Spring",135.558,2020,"Sep",378.8036,-0.299999999999997,"Post-2020","No Promotion"
2020-09-01,"W002","PTO985","Toys & Games","East",1543,187,325,404.4809,47.54,0,1,42.24,"Autumn",138.1742,2020,"Sep",217.4809,5.3,"Post-2020","Promotion"
2020-09-01,"W002","PSE205","Seasonal Products","Central",1781,229,501,805.0495,28.84,20,0,28.82,"Spring",137.6233,2020,"Sep",576.0495,0.0199999999999996,"Post-2020","No Promotion"
2020-09-01,"W003","PHO589","Household Essentials","North",1002,204,452,731.4394,22.96,10,1,20.68,"Summer",138.9052,2020,"Sep",527.4394,2.28,"Post-2020","Promotion"
2020-09-01,"W003","PHO890","Homeware","East",1255,350,610,1425,48.65,10,0,43.75,"Summer",137.0455,2020,"Sep",1075,4.9,"Post-2020","No Promotion"
2020-09-01,"W003","PDI534","DIY & Decorating","North",519,217,311,434.2304,8.97,10,0,9,"Summer",132.3149,2020,"Sep",217.2304,-0.0299999999999994,"Post-2020","No Promotion"
2020-09-01,"W003","PGA304","Gardening","East",705,305,390,713.5191,45.7,0,0,47.09,"Summer",134.98,2020,"Sep",408.5191,-1.39,"Post-2020","No Promotion"
2020-09-01,"W003","PPE185","Pet Supplies","South",585,217,329,510.9766,13.24,0,1,13.79,"Winter",140.7663,2020,"Sep",293.9766,-0.549999999999999,"Post-2020","Promotion"
2020-09-01,"W003","PHE910","Health & Beauty","East",443,194,193,455.8886,19.44,0,0,19.39,"Autumn",133.4664,2020,"Sep",261.8886,0.0500000000000007,"Post-2020","No Promotion"
2020-09-01,"W003","PST373","Stationery & Office Supplies","East",695,152,287,560.5849,18.39,0,0,18.26,"Spring",134.1861,2020,"Sep",408.5849,0.129999999999999,"Post-2020","No Promotion"
2020-09-01,"W003","PTO284","Toys & Games","South",1696,233,429,644.6728,31.52,10,0,28.56,"Autumn",135.7255,2020,"Sep",411.6728,2.96,"Post-2020","No Promotion"
2020-09-01,"W003","PSE990","Seasonal Products","West",1650,295,463,656.8056,43.73,0,1,41.44,"Autumn",136.758,2020,"Sep",361.8056,2.29,"Post-2020","Promotion"
2020-09-01,"W004","PHO407","Household Essentials","Central",1201,456,636,1152.961,44.88,10,0,43.98,"Autumn",136.829,2020,"Sep",696.961,0.900000000000006,"Post-2020","No Promotion"
2020-09-01,"W004","PHO556","Homeware","South",1030,305,420,787.9613,5.18,0,0,4.56,"Autumn",134.4304,2020,"Sep",482.9613,0.62,"Post-2020","No Promotion"
2020-09-01,"W004","PDI484","DIY & Decorating","West",546,127,301,451.2675,47.57,0,0,44.6,"Winter",134.3421,2020,"Sep",324.2675,2.97,"Post-2020","No Promotion"
2020-09-01,"W004","PGA367","Gardening","West",520,108,284,522.0707,10.46,0,1,9.54,"Winter",137.4029,2020,"Sep",414.0707,0.920000000000002,"Post-2020","Promotion"
2020-09-01,"W004","PPE927","Pet Supplies","South",688,163,402,654.927,41.17,20,0,42.03,"Autumn",136.7404,2020,"Sep",491.927,-0.859999999999999,"Post-2020","No Promotion"
2020-09-01,"W004","PHE698","Health & Beauty","Central",688,141,364,577.749,39.64,0,0,36.84,"Summer",137.446,2020,"Sep",436.749,2.8,"Post-2020","No Promotion"
2020-09-01,"W004","PST203","Stationery & Office Supplies","Central",545,200,222,632.2379,49.35,0,1,43.48,"Autumn",132.1059,2020,"Sep",432.2379,5.87,"Post-2020","Promotion"
2020-09-01,"W004","PTO911","Toys & Games","Central",1372,221,301,754.519,45.82,20,1,46.98,"Spring",137.6837,2020,"Sep",533.519,-1.16,"Post-2020","Promotion"
2020-09-01,"W004","PSE488","Seasonal Products","West",1282,103,496,849.5325,32.95,0,1,33.01,"Winter",134.1602,2020,"Sep",746.5325,-0.0599999999999952,"Post-2020","Promotion"
2020-09-01,"W005","PHO513","Household Essentials","South",1163,377,481,1353.045,27.19,10,0,27.65,"Spring",136.7405,2020,"Sep",976.045,-0.459999999999997,"Post-2020","No Promotion"
2020-09-01,"W005","PHO545","Homeware","North",917,222,519,845.0873,30.93,10,0,27.24,"Summer",138.1842,2020,"Sep",623.0873,3.69,"Post-2020","No Promotion"
2020-09-01,"W005","PDI555","DIY & Decorating","West",561,119,289,462.0037,29.36,0,0,26.44,"Winter",140.1427,2020,"Sep",343.0037,2.92,"Post-2020","No Promotion"
2020-09-01,"W005","PGA347","Gardening","South",647,255,334,514.4409,17.85,10,0,17.43,"Summer",136.7796,2020,"Sep",259.4409,0.420000000000002,"Post-2020","No Promotion"
2020-09-01,"W005","PPE157","Pet Supplies","East",873,278,510,643.7076,20.83,0,1,18.78,"Summer",133.9715,2020,"Sep",365.7076,2.05,"Post-2020","Promotion"
2020-09-01,"W005","PHE511","Health & Beauty","Central",574,191,253,562.6127,49.1,10,0,44.13,"Autumn",136.6574,2020,"Sep",371.6127,4.97,"Post-2020","No Promotion"
2020-09-01,"W005","PST278","Stationery & Office Supplies","Central",445,170,266,367.6978,14.3,20,0,12.99,"Winter",136.018,2020,"Sep",197.6978,1.31,"Post-2020","No Promotion"
2020-09-01,"W005","PTO567","Toys & Games","West",1483,104,286,452.1762,38.49,0,0,34.12,"Autumn",132.6932,2020,"Sep",348.1762,4.37,"Post-2020","No Promotion"
2020-09-01,"W005","PSE100","Seasonal Products","North",1643,231,497,561.8371,39.47,0,1,36.58,"Winter",136.2558,2020,"Sep",330.8371,2.89,"Post-2020","Promotion"
2021-01-01,"W001","PHO353","Household Essentials","South",906,283,419,379.6708,21.98,0,0,16.64,"Summer",139.9833,2021,"Jan",96.6708,5.34,"Post-2020","No Promotion"
2021-01-01,"W001","PHO195","Homeware","Central",1094,466,488,550.3024,36.1,10,0,26.04,"Spring",138.0441,2021,"Jan",84.3024,10.06,"Post-2020","No Promotion"
2021-01-01,"W001","PDI207","DIY & Decorating","West",897,330,504,611.5236,33.53,0,0,28.29,"Winter",137.9507,2021,"Jan",281.5236,5.24,"Post-2020","No Promotion"
2021-01-01,"W001","PGA821","Gardening","Central",773,321,461,338.1026,16.45,10,1,11.96,"Winter",138.8689,2021,"Jan",17.1026,4.49,"Post-2020","Promotion"
2021-01-01,"W001","PPE721","Pet Supplies","East",717,202,425,415.937,31,0,1,23.84,"Winter",141.6945,2021,"Jan",213.937,7.16,"Post-2020","Promotion"
2021-01-01,"W001","PHE996","Health & Beauty","Central",457,174,220,237.9553,32.91,0,1,24.41,"Winter",139.7015,2021,"Jan",63.9553,8.5,"Post-2020","Promotion"
2021-01-01,"W001","PST692","Stationery & Office Supplies","West",826,363,401,500.8783,17.94,0,0,15.15,"Autumn",139.0968,2021,"Jan",137.8783,2.79,"Post-2020","No Promotion"
2021-01-01,"W001","PTO642","Toys & Games","Central",1662,221,196,220.2164,13.01,10,1,9.81,"Spring",140.0776,2021,"Jan",-0.783600000000007,3.2,"Post-2020","Promotion"
2021-01-01,"W001","PSE467","Seasonal Products","South",1536,108,229,308.0522,33.96,0,0,25.37,"Spring",137.8449,2021,"Jan",200.0522,8.59,"Post-2020","No Promotion"
2021-01-01,"W002","PHO338","Household Essentials","Central",1156,384,685,680.1341,7.32,0,1,6.31,"Autumn",141.0248,2021,"Jan",296.1341,1.01,"Post-2020","Promotion"
2021-01-01,"W002","PHO209","Homeware","North",1163,510,628,477.6293,9.25,0,0,7.32,"Autumn",139.2093,2021,"Jan",-32.3707,1.93,"Post-2020","No Promotion"
2021-01-01,"W002","PDI122","DIY & Decorating","East",624,270,279,354.3394,33.42,0,0,28.53,"Autumn",138.9543,2021,"Jan",84.3394,4.89,"Post-2020","No Promotion"
2021-01-01,"W002","PGA379","Gardening","East",805,282,473,420.4126,12.36,10,0,9.98,"Summer",140.3833,2021,"Jan",138.4126,2.38,"Post-2020","No Promotion"
2021-01-01,"W002","PPE829","Pet Supplies","Central",514,221,212,353.5897,9.36,10,0,6.83,"Autumn",144.9637,2021,"Jan",132.5897,2.53,"Post-2020","No Promotion"
2021-01-01,"W002","PHE967","Health & Beauty","North",591,157,331,390.2493,26.18,0,0,21.72,"Spring",140.7005,2021,"Jan",233.2493,4.46,"Post-2020","No Promotion"
2021-01-01,"W002","PST889","Stationery & Office Supplies","South",834,315,413,412.0315,11.24,0,1,9.3,"Summer",137.8357,2021,"Jan",97.0315,1.94,"Post-2020","Promotion"
2021-01-01,"W002","PTO478","Toys & Games","West",1752,216,262,302.244,38.41,0,1,30.85,"Summer",136.6015,2021,"Jan",86.244,7.56,"Post-2020","Promotion"
2021-01-01,"W002","PSE239","Seasonal Products","West",1694,172,236,261.6977,26.91,10,1,23,"Winter",135.2685,2021,"Jan",89.6977,3.91,"Post-2020","Promotion"
2021-01-01,"W003","PHO997","Household Essentials","East",1227,528,507,525.2815,33.11,0,0,26.51,"Summer",141.7362,2021,"Jan",-2.71849999999995,6.6,"Post-2020","No Promotion"
2021-01-01,"W003","PHO187","Homeware","Central",1244,400,605,692.7079,31.33,0,0,22.13,"Spring",138.3882,2021,"Jan",292.7079,9.2,"Post-2020","No Promotion"
2021-01-01,"W003","PDI790","DIY & Decorating","East",490,166,269,327.1365,13.78,10,0,9.93,"Summer",140.9119,2021,"Jan",161.1365,3.85,"Post-2020","No Promotion"
2021-01-01,"W003","PGA442","Gardening","West",850,363,498,643.9529,23.03,0,1,19,"Autumn",141.1575,2021,"Jan",280.9529,4.03,"Post-2020","Promotion"
2021-01-01,"W003","PPE754","Pet Supplies","East",401,88,165,181.8024,8.43,10,0,6.54,"Spring",139.9682,2021,"Jan",93.8024,1.89,"Post-2020","No Promotion"
2021-01-01,"W003","PHE210","Health & Beauty","South",579,119,303,330.3003,47.28,0,0,37.12,"Winter",141.1043,2021,"Jan",211.3003,10.16,"Post-2020","No Promotion"
2021-01-01,"W003","PST473","Stationery & Office Supplies","South",663,236,356,399.4171,6.29,10,0,5.21,"Spring",142.3649,2021,"Jan",163.4171,1.08,"Post-2020","No Promotion"
2021-01-01,"W003","PTO656","Toys & Games","East",1835,207,280,398.4239,26.9,10,0,20.09,"Winter",140.6748,2021,"Jan",191.4239,6.81,"Post-2020","No Promotion"
2021-01-01,"W003","PSE592","Seasonal Products","West",1393,114,282,402.4055,32.73,0,0,24.16,"Winter",143.4014,2021,"Jan",288.4055,8.57,"Post-2020","No Promotion"
2021-01-01,"W004","PHO415","Household Essentials","North",1154,362,540,732.839,29.97,10,1,22.5,"Spring",142.6185,2021,"Jan",370.839,7.47,"Post-2020","Promotion"
2021-01-01,"W004","PHO584","Homeware","Central",1260,332,631,569.293,27.4,0,0,21.5,"Spring",138.4038,2021,"Jan",237.293,5.9,"Post-2020","No Promotion"
2021-01-01,"W004","PDI872","DIY & Decorating","West",598,267,304,424.4785,41.71,0,0,33,"Autumn",139.3038,2021,"Jan",157.4785,8.71,"Post-2020","No Promotion"
2021-01-01,"W004","PGA844","Gardening","Central",817,293,368,334.247,12.5,10,0,11.03,"Winter",138.8314,2021,"Jan",41.247,1.47,"Post-2020","No Promotion"
2021-01-01,"W004","PPE343","Pet Supplies","North",679,240,404,358.3716,41.15,0,0,32.72,"Spring",141.44,2021,"Jan",118.3716,8.43,"Post-2020","No Promotion"
2021-01-01,"W004","PHE128","Health & Beauty","East",568,178,313,313.4876,14.56,0,1,12.74,"Spring",142.9789,2021,"Jan",135.4876,1.82,"Post-2020","Promotion"
2021-01-01,"W004","PST630","Stationery & Office Supplies","North",854,286,474,474.3156,33.1,10,0,27.93,"Autumn",144.1824,2021,"Jan",188.3156,5.17,"Post-2020","No Promotion"
2021-01-01,"W004","PTO514","Toys & Games","Central",1368,258,352,533.9396,35.54,0,0,27.48,"Summer",139.6126,2021,"Jan",275.9396,8.06,"Post-2020","No Promotion"
2021-01-01,"W004","PSE334","Seasonal Products","North",1463,232,459,347.2681,19,0,0,16.58,"Summer",138.8305,2021,"Jan",115.2681,2.42,"Post-2020","No Promotion"
2021-01-01,"W005","PHO502","Household Essentials","West",1040,350,466,735.7667,47.51,0,0,39.71,"Autumn",138.4659,2021,"Jan",385.7667,7.8,"Post-2020","No Promotion"
2021-01-01,"W005","PHO860","Homeware","North",998,427,452,451.0236,23.03,0,0,17.55,"Spring",139.0815,2021,"Jan",24.0236,5.48,"Post-2020","No Promotion"
2021-01-01,"W005","PDI828","DIY & Decorating","West",797,200,467,333.1716,18.46,0,0,14.42,"Spring",139.6447,2021,"Jan",133.1716,4.04,"Post-2020","No Promotion"
2021-01-01,"W005","PGA819","Gardening","North",762,163,407,445.4166,33.68,0,1,26.16,"Autumn",143.396,2021,"Jan",282.4166,7.52,"Post-2020","Promotion"
2021-01-01,"W005","PPE507","Pet Supplies","North",698,212,348,303.4194,5.76,0,1,4.83,"Autumn",139.1997,2021,"Jan",91.4194,0.93,"Post-2020","Promotion"
2021-01-01,"W005","PHE498","Health & Beauty","East",604,129,242,281.4107,36.05,10,0,28.18,"Spring",138.1595,2021,"Jan",152.4107,7.87,"Post-2020","No Promotion"
2021-01-01,"W005","PST154","Stationery & Office Supplies","North",731,313,407,387.1204,34.04,0,0,25.25,"Summer",143.5867,2021,"Jan",74.1204,8.79,"Post-2020","No Promotion"
2021-01-01,"W005","PTO896","Toys & Games","West",1465,109,286,301.4599,44.32,10,0,35.81,"Summer",141.7318,2021,"Jan",192.4599,8.51,"Post-2020","No Promotion"
2021-01-01,"W005","PSE952","Seasonal Products","West",1725,135,272,457.6364,57.36,0,0,45.79,"Spring",137.2175,2021,"Jan",322.6364,11.57,"Post-2020","No Promotion"
2021-02-01,"W001","PHO511","Household Essentials","North",1065,223,590,626.883,29.6,10,0,23.04,"Autumn",138.4419,2021,"Feb",403.883,6.56,"Post-2020","No Promotion"
2021-02-01,"W001","PHO220","Homeware","North",1034,261,499,481.1734,25.72,10,0,21.85,"Spring",142.8428,2021,"Feb",220.1734,3.87,"Post-2020","No Promotion"
2021-02-01,"W001","PDI483","DIY & Decorating","Central",432,120,238,260.739,56.93,0,0,41.19,"Autumn",137.1507,2021,"Feb",140.739,15.74,"Post-2020","No Promotion"
2021-02-01,"W001","PGA334","Gardening","West",506,106,296,307.4734,11.24,0,0,9.37,"Summer",144.0918,2021,"Feb",201.4734,1.87,"Post-2020","No Promotion"
2021-02-01,"W001","PPE232","Pet Supplies","Central",804,286,475,516.6225,10.49,0,1,7.69,"Spring",141.5375,2021,"Feb",230.6225,2.8,"Post-2020","Promotion"
2021-02-01,"W001","PHE892","Health & Beauty","East",595,255,261,289.6382,53.73,10,0,39.48,"Autumn",137.7577,2021,"Feb",34.6382,14.25,"Post-2020","No Promotion"
2021-02-01,"W001","PST498","Stationery & Office Supplies","East",589,238,250,349.2395,35.83,10,0,27.68,"Summer",140.8604,2021,"Feb",111.2395,8.15,"Post-2020","No Promotion"
2021-02-01,"W001","PTO565","Toys & Games","Central",1775,146,348,341.1426,20.57,0,1,16.17,"Autumn",138.0722,2021,"Feb",195.1426,4.4,"Post-2020","Promotion"
2021-02-01,"W001","PSE586","Seasonal Products","North",1439,211,372,362.3873,11.7,10,0,9.28,"Autumn",141.665,2021,"Feb",151.3873,2.42,"Post-2020","No Promotion"
2021-02-01,"W002","PHO964","Household Essentials","North",908,398,453,672.6697,55.2,0,1,42.87,"Autumn",139.2629,2021,"Feb",274.6697,12.33,"Post-2020","Promotion"
2021-02-01,"W002","PHO378","Homeware","East",1054,456,511,561.6302,48.28,10,1,42.54,"Summer",141.0799,2021,"Feb",105.6302,5.74,"Post-2020","Promotion"
2021-02-01,"W002","PDI834","DIY & Decorating","Central",594,232,341,229.6837,8.97,0,0,7.42,"Winter",140.0586,2021,"Feb",-2.31630000000001,1.55,"Post-2020","No Promotion"
2021-02-01,"W002","PGA198","Gardening","North",421,187,203,222.9295,19.65,0,0,14.75,"Summer",136.9053,2021,"Feb",35.9295,4.9,"Post-2020","No Promotion"
2021-02-01,"W002","PPE516","Pet Supplies","East",444,112,224,316.4919,20.83,0,0,16.39,"Winter",144.5401,2021,"Feb",204.4919,4.44,"Post-2020","No Promotion"
2021-02-01,"W002","PHE987","Health & Beauty","South",729,185,381,464.8472,45.87,10,0,37.2,"Summer",137.7255,2021,"Feb",279.8472,8.66999999999999,"Post-2020","No Promotion"
2021-02-01,"W002","PST881","Stationery & Office Supplies","West",820,167,437,526.9432,22.7,0,0,15.27,"Spring",141.8685,2021,"Feb",359.9432,7.43,"Post-2020","No Promotion"
2021-02-01,"W002","PTO812","Toys & Games","Central",1721,150,225,231.7571,26.92,10,0,21.77,"Spring",144.572,2021,"Feb",81.7571,5.15,"Post-2020","No Promotion"
2021-02-01,"W002","PSE592","Seasonal Products","East",1922,266,359,387.6399,34.96,0,0,29.72,"Spring",140.6465,2021,"Feb",121.6399,5.24,"Post-2020","No Promotion"
2021-02-01,"W003","PHO935","Household Essentials","South",923,251,460,450.3464,46.72,10,1,35.59,"Winter",141.0701,2021,"Feb",199.3464,11.13,"Post-2020","Promotion"
2021-02-01,"W003","PHO717","Homeware","Central",968,410,437,598.3433,20.19,10,0,14.6,"Winter",139.4136,2021,"Feb",188.3433,5.59,"Post-2020","No Promotion"
2021-02-01,"W003","PDI489","DIY & Decorating","North",610,122,287,375.1266,13.19,0,1,11.01,"Autumn",138.0246,2021,"Feb",253.1266,2.18,"Post-2020","Promotion"
2021-02-01,"W003","PGA688","Gardening","South",494,164,221,245.883,9.48,0,1,8.25,"Winter",136.4628,2021,"Feb",81.883,1.23,"Post-2020","Promotion"
2021-02-01,"W003","PPE936","Pet Supplies","Central",441,99,233,289.8625,41.47,10,0,35.53,"Autumn",140.7097,2021,"Feb",190.8625,5.94,"Post-2020","No Promotion"
2021-02-01,"W003","PHE775","Health & Beauty","East",514,226,289,302.3129,30.19,0,0,24.09,"Spring",140.3434,2021,"Feb",76.3129,6.1,"Post-2020","No Promotion"
2021-02-01,"W003","PST652","Stationery & Office Supplies","North",896,331,409,469.678,56.69,0,1,45.65,"Winter",139.8722,2021,"Feb",138.678,11.04,"Post-2020","Promotion"
2021-02-01,"W003","PTO228","Toys & Games","West",1698,203,340,491.9165,36.95,10,1,27.13,"Winter",143.7036,2021,"Feb",288.9165,9.82,"Post-2020","Promotion"
2021-02-01,"W003","PSE921","Seasonal Products","Central",1242,150,353,349.5274,17.82,0,0,15.24,"Winter",144.2882,2021,"Feb",199.5274,2.58,"Post-2020","No Promotion"
2021-02-01,"W004","PHO259","Household Essentials","West",1107,460,624,615.2598,15.3,10,1,12.2,"Winter",137.3848,2021,"Feb",155.2598,3.1,"Post-2020","Promotion"
2021-02-01,"W004","PHO566","Homeware","West",1037,264,569,584.4527,50.54,0,1,36.87,"Spring",140.0458,2021,"Feb",320.4527,13.67,"Post-2020","Promotion"
2021-02-01,"W004","PDI255","DIY & Decorating","East",588,249,318,253.2404,50.75,10,1,40.32,"Autumn",141.8993,2021,"Feb",4.24039999999999,10.43,"Post-2020","Promotion"
2021-02-01,"W004","PGA469","Gardening","Central",489,187,203,356.5884,41.64,0,1,34.51,"Winter",136.5818,2021,"Feb",169.5884,7.13,"Post-2020","Promotion"
2021-02-01,"W004","PPE936","Pet Supplies","Central",783,167,339,337.3105,7.58,0,1,5.96,"Autumn",137.6672,2021,"Feb",170.3105,1.62,"Post-2020","Promotion"
